#sample	CD24	NBR2	CACNG3	CENPE	CENPF	FUT9	IQGAP2	TMSB15A	FAM107A	SLC38A10	SEZ6	MITD1	TMEM155	CSRP2	NKAIN2	ACSBG1	MLC1	SATB2	GABRA1	GFAP	GJA1	GLI3	TNC	APOE	KCNK1	TM4SF1	MGST1	NELL2	NUSAP1	GULP1	BACH2	RYR3	NEUROD6	MRPS5	SLA	SSRP1	TFAP2C	TOP2A	VCAM1	VIM	LRRC2	SH3TC2	FAT4	VASH2	CSRNP3	MROH9	EOMES	ADGRV1	ENC1	IFITM1
GW21+2:GW21+2:12		7870.38	3019.42	2765.86	0	2792.26	37.24	6183.85	3778.35	336.19	1855.63	1029.14	3778.59	563.55	2359.47	983.12	3786.78	3628.29	3176.39	272.12	446.41	0	0	3773.09	761.2	2591.4	1519.63	2281.79	0	0	2.11	749.88	0	7183.81	4.56	0	5056.91	4402.02	596.38	1896.47	496.7	512.22	31.56	0	1832.68	1292.01	785.29	1312	475.89	564.04	1947.25	1433.3	1205.27	2137.47	701.38	2371.67	2542.16	949.59	940.53	1432.46	1328.14	733.97	1035.18	377.91	1246.34	2628	1683.65	1235.25	666.95	1386.12	2683.25	2402.75	3828.67	1192.63	1352.69	1822.95	1130	1212.24	593.74	27.08	4063.53	247	2295.54	2614.06	603.06	540.51	1128.85	1919.98	1204.42	122.69	247.35	1881.95	1688.12	1288.24	470.06	587.17	1589.51	237.78	656.59	1826.93	757.3	727.14	248.45	298.89	0	716.21	984.75	369.94	632.79	5798.41	1713.37	6518.05	83.09	2725.12	3339.43	2972.34	122.42	10983.34	539.42	1875.94	4375.9	441.62
GW21+2:GW21+2:13		3046.01	3765.64	853.64	0	2663.53	35.31	3629.91	6768.66	817.46	2349.23	1800.8	4782.13	1012.9	329.71	5.9	6647.04	3828.9	3306.68	434.18	482.97	0	0	3598.58	1060.56	972.71	2372.6	2289.37	2.06	0	7.59	2977.67	2.81	7543.66	1.18	0	6938.8	7561.42	366.24	3574.22	162.6	1144.1	1724.9	0	2680.65	232.92	124.51	503.46	665.44	431.11	2243.21	637.91	142.86	1706.54	3053.28	1566.43	3069.98	1809.76	785.95	310.04	5279.25	1652.25	2361.09	898.26	1642.8	1450.13	1909.19	1966.94	1026.03	1823.99	4497.51	2483.38	4561.85	315.25	545.7	2806.92	1404.27	2018.29	1000.86	474.33	3284.2	151.22	3088.32	1538.23	425.76	714.34	636.55	3317.07	1445.35	777.46	617.57	768.49	2179.55	358.85	1107.06	772.56	763.73	1378.92	1444.9	1131.58	2026.4	832.66	1729.39	942.52	2.6	1088.4	267.96	774.24	1105.48	6196.17	3049.3	5778.68	108.56	2696.65	6516.78	2946.71	1036.58	23004.94	1657.09	3046.98	4257.29	664.66
GW21+2:GW21+2:14		5050.41	2249.08	837.35	0	940.98	7.03	4318	6309.8	427.46	2001.13	1841.95	3627.31	1117.31	1457.1	262.25	4751.49	4925.49	1424.41	265.6	921.77	0	0	3164.81	1935.24	1989.41	2148.03	1672.67	0	0	793.41	1513.85	3.49	7973.53	0	0	3661.4	3470.86	1805.49	2061.76	1504.89	1613.08	782.61	0	3454.05	1287.5	1461	560.68	1881.96	316.75	1944.7	790.11	1250.2	2024.65	3016	2538.34	2903.29	928.95	1827.42	1903.66	1862.22	1199.01	1380.57	1128.56	1032.46	1029.17	2461.5	1125.48	893.98	1831.72	4911.56	2306.42	5595.78	1311.39	2012.52	1820.61	1496.49	2058.91	1004.97	220.06	3078.38	691.2	1972.08	3389.51	558.58	1574.89	989.75	3761.05	1310.32	611.94	1070.02	2245.63	2763.58	744.94	1426.7	697.31	1347.63	1253.15	1519.02	2194.37	1896.48	309.1	1060.69	1032.92	0	1399.1	2.47	888.01	426.76	3783.63	2164.43	13079.56	58.2	3853.77	5637.22	2275.16	929.95	21527.13	2096.01	1564.96	2889.19	1225.17
GW21+2:GW21+2:15		5229.67	2562.73	236	0.99	1097.78	1710.23	3019.46	4937.71	1161.9	2556.2	1567.74	2515.52	521.97	1185.13	994.4	2384.99	5048.19	2071.78	762.33	3060.76	0	0	17750.82	951.56	776.32	2237.93	3373.01	2.39	57.37	180.93	2288.52	127.27	7070.08	0	9.51	4722.65	5187.53	675.79	2455.66	1304.42	268.82	811.05	0	1252.53	466.05	409.54	1092.69	2020.43	282.76	1205.13	1401.41	757.28	2527.58	4030.53	686.83	2173.86	1617.3	1799.89	1406.38	2541.15	964.94	1433.13	910.05	786.43	1268.64	1478.43	442.6	1150.75	1521.34	3096.04	1021.79	3429.43	1246.88	2033.36	1813.74	3288.4	2812.64	428.83	895.94	2964.14	477.32	1579.17	1820.97	1450.26	1226.82	304.14	1977.78	1939.94	1201.55	1069.88	1635.05	2879.85	683.52	1208.82	1242.96	892.89	1311.85	1020.03	2637.85	2449.73	878.26	649.6	218.08	0	507.26	1179.63	494.08	1781.34	1967.49	3632.8	7504.92	0	1036.97	3285.47	1818.06	740.8	7319.59	4668.68	1390.12	3842.27	590.74
GW21+2:GW21+2:16		7999.33	3302.99	149.86	0	231.6	279.2	1526.78	6766.54	136.89	2533.81	1659.76	4954.16	1223.42	2037.51	349.12	6138.88	2185.78	2799.54	250.86	783.15	0	0	1418.05	2919.34	1347.03	569.64	2064.27	0	0	2.22	2773.97	0	9151.97	0.69	0	7182.36	6329.64	76.69	2621.51	1027.9	1341.27	11.86	6.03	2898.97	3045.38	510.56	798.08	2504.55	883.24	1496.56	633.11	2485.28	1481.59	2838.65	2868.83	1601.25	711.98	1291.96	1765.37	2246.5	1475.27	1383.9	763.7	623.23	734.89	2320.46	815.66	716.21	808.35	3274.49	1612.92	3213.59	1966.36	1299.46	2615.79	783.45	2176.73	448.05	107.28	4350.64	1066.54	1595.44	1993.24	737.18	82.88	1575.4	4650.57	1322.52	182.14	670.41	2831.87	1542.12	594.11	1076.25	26.4	1030.36	1135.97	2626.39	78.65	1093.26	139.7	283.12	2567.04	0	1968.13	479.44	593.79	281.9	10216.05	1730.82	14854.46	271.93	3070.53	6270.56	1490.13	374.4	21000.11	514.55	1474.69	1005.14	641.78
GW21:GW21:1		13370.92	9044.86	2074.83	2.16	3043.15	6824.27	6775	5044.78	2012.07	4292.01	1968.83	3458.09	2016.79	2922.15	1.13	5060.54	4067.36	151.4	2172.84	3825.1	0	0	3405.08	1121.72	2384.49	1650.06	7642.33	0	0.69	724.82	3367.25	0	4924.8	0	0	856.21	1603.23	1768.78	1939.25	1651.29	2166.69	1379.22	0	4571.51	128.59	1079.2	1111.93	928.86	51.17	584.94	2038.01	137.2	4419.88	1590.06	980.22	2496.86	660.29	5189.12	1.32	8.27	139.5	4.41	940.81	75.38	887.04	2988	401.35	1.29	1218.82	3692.2	1309.23	4711.12	4089.02	1591.61	8049.8	2621.46	834.72	383.86	592.07	5445.25	2279.28	3439.88	1870.28	551.19	340.38	39.92	586.26	2035.55	208.46	201.94	1	1508.3	2820.47	87.95	200.06	1750.15	1372.41	214.58	0.61	1232.65	349.15	1197.53	1.58	0	24.03	3210.68	25.21	70.72	6125.85	2586.73	3309.65	0	5120	10509.2	3667.16	0	37793.5	2828.25	5053.05	3187.96	1456.73
GW21:GW21:2		14879.01	4916.52	637.47	3.65	118.86	76.82	3790.56	4701.05	2.68	6515.95	283.64	2576.15	4.81	7.39	58.54	3842.63	6157.48	1254.36	460.36	144.18	0	0	2869.78	1236.16	927.17	705.64	5281.18	0	3.11	1501.11	3371.21	1.93	4217.87	0	0	10097.82	7339.57	4243.25	6052.3	2104.69	381.91	1058.66	0	2104.43	3.65	1210.32	166.32	2950.15	728.17	5208.23	672.93	506.39	660.58	1898.88	568.64	1204.03	1.02	1164.98	1.49	3864.47	231.53	1618.14	2.45	1918.28	3069.38	1474.39	1362.16	1337.27	1.32	2975.23	224.34	5785.18	1797.71	5.71	2108.61	4536.76	62.13	181.84	355.92	3986.4	6.57	2113.76	4083.46	47.12	2.34	163.97	3158.97	3477.73	5.93	1419.07	1861.3	2138.06	1034.16	1675.77	0	229.11	61.54	933.52	1408.91	218.46	4.23	956.04	1396.02	0	1575.73	0	1.35	2436.24	4870.27	2460.36	9564.08	0	856.63	12618.96	1136.4	1.21	32211.27	492.45	4981.5	730.37	382.9
GW21:GW21:3		14755.63	7914.35	0	13.9	2092.35	6594.59	3405.29	5675.11	559.74	166.45	683.95	3563.77	122.77	2488.6	929.41	3293.21	540.55	420.42	300.14	210.69	0	0	5153.29	1804.49	274.15	1308.76	381.01	0	0	0	2557.12	0	4046.77	0	0	2904.89	2398	1.2	2778.06	2993.8	797.38	0	0	5160.87	3527.77	3218.57	3347.46	2841.42	36.2	726.77	1631.8	2831.17	2463.31	4409	3500.49	1403	1295.72	2582.54	1744.67	2068.11	2594.65	113	830.02	1180.27	402.8	1980.66	382.95	1755.91	1706.38	4328.56	4456.47	5840.71	104.03	2292.74	1223.33	1055.92	954.04	1264.4	980.34	1307.68	58.34	2504.82	3267.31	824.7	2764.85	0	2470.96	1408.13	792.56	2531.43	2034.83	4448.11	2694.85	944.34	658.69	1920.08	1083.6	2382.27	2063.55	1093.37	1321.36	598.64	1041.31	0	3.15	2644.67	523.04	549.45	10140.09	2.17	9508	0	7060.38	15575.74	4236.1	50.14	32774.88	226.79	4037.3	3991.54	162.2
GW21:GW21:4		5040.05	2069.57	2822.83	13619.42	1.25	7598.95	5659.23	2856.28	78.51	3009.56	2.73	8258.04	3255.31	2418.91	800.23	12273.53	3320.56	7356.95	1668.5	49.42	0	0	2201.94	3370.79	90.54	646	2535.42	0	3431.75	150.54	1020.42	3048.31	268.99	0	0.84	7733.2	7830.61	131.15	2254.1	77.67	4502.77	1208.16	0	1380.7	471.11	777.42	2435.27	2002.05	3708.01	4081.43	2423.25	2568.08	1755.1	7114.57	8904.64	6020.26	3493.29	1960.9	2050.93	6139.63	4649.89	5294.95	2604.15	2506.31	3783.67	2340.46	2914.42	1438.73	2310.95	17501.86	4887.37	8130.57	1031.67	1783.68	4171.09	3748.44	3489.03	959.44	342.89	3092.51	1643.45	2780.46	4182.24	1111.88	2446.6	1805.46	10255.03	2972.05	653.82	308.41	3002.33	8172.87	1127.24	472.84	2340.2	3442.17	1846.02	3919.59	188.8	8893.06	1842.91	41.27	2017.68	307.73	3.1	307.18	903.96	0	308.61	857.25	177.47	0	1673.22	7897.47	2471.99	1020.52	16679.32	3647.48	1983.51	892.62	8.89
GW21:GW21:5		10677.56	7513.95	2476.88	10372.2	361.09	8491.83	4466.04	266.01	251.67	379.64	1.31	6526.05	535.91	1340.52	3284	15612.83	4897.22	4106.92	2814.69	2.83	0	0	301.19	2760.58	2244.58	3047.11	762.83	0	7083.52	261.98	109.59	552.7	1524.78	0	347.07	6538.94	7403.6	806	2664.6	1065.87	1396.59	1437.99	0	1888.96	1314.1	1190.82	1453.06	2768.3	3.17	1469.38	940.15	1140.3	2097.56	3775.27	2863.03	2138.41	1368.28	2911.12	1943.48	5992.81	1504.01	3531.37	1249.94	1344.78	2033.49	3876.29	2364.24	395.88	1450.93	6989.72	2115.2	6546.52	830.88	1403.16	3542.91	5448.62	4185.19	1336.28	1933.93	1913.88	2440.29	775.07	3844.04	986	353.3	523.8	5416.66	3769.14	296.47	1273.92	2072.13	4435.74	1681.87	1111.74	517.09	2491.81	776.76	3234.55	1333.06	2289.05	398.4	1879.74	1638.15	2130.12	1332.13	266.49	818.57	389.99	1166.02	2531.74	1315.84	0	1397.09	2311.45	2426.72	2125.7	8278.6	2683.34	613.15	3718.68	96.22
GW21:GW21:6		11189.19	3503.58	2347.22	26.71	524.63	17.68	3440.98	3792.57	4364.25	3714.96	186.14	5072.73	332.21	1588.53	1119.11	4216.13	4553.42	92.99	27.44	1010.36	0	0	1128.81	1664.42	2437.02	2410.42	1848.44	0	14.12	0	2246.99	0	5397.57	0	0	4141.9	4426.99	241.43	738.21	2214.97	1948.68	146.12	0	5336.39	3264.1	525.24	525.44	840.71	873.79	134.63	335.65	334.02	400.95	1905.4	1789.49	2030.14	1884.82	993.78	626.81	1899.95	459.29	455.41	607.83	1054.99	732.77	589.52	2381.2	570.05	1032.45	2396.19	244	2790.92	19.91	243.71	1889.57	1159.43	664.68	1745.78	605.55	2376.39	1610.95	2361.35	256.15	74.6	364.67	32.63	5377.07	746.71	138.12	372.68	2800.69	2787.11	227.61	260.82	42.22	1234.97	828.75	761.06	1654.63	3049.54	353.14	1363.27	1296.91	0	146.15	0	956.98	517.86	1393.53	1598.08	5139.97	0	3448.68	4296.55	1618.43	32.44	16285.43	3361.88	5430.98	594.5	2491.11
GW21:GW21:7		4919.4	11613.51	0.61	6.67	168.37	7.99	1465.35	4921.59	563.87	4214.08	1453.29	2822.77	0	10.43	2.11	5354.9	1314.93	38.56	1376.99	1342.76	0	0	1201.87	731.35	2062.59	1813.45	3973.28	0	1.57	0.96	729.29	1.95	4933.9	0	0	1742.55	2093.09	875.43	1469.68	2837.8	3223.23	2658.97	0	3964.07	1555.22	5.03	1646.5	4103.29	402.98	6202.22	645.7	1068.74	607.4	3965.79	19.14	3647.71	9.16	103.17	1099.43	5136.23	1602.02	13.17	817.84	691.16	285.05	1016.89	3197.34	1669.87	446.87	519.91	753.83	4226.91	2537.91	3099.05	4422.9	239.35	3376.77	1734.15	81.09	4744.66	363.72	1078.35	4945.15	1636.86	714.15	2545.35	3166.96	3288.16	121.08	634.59	2002.54	3538.37	1536.74	845.14	998.4	1010.76	1361.78	2401.46	5.54	1995.77	2.83	1241.67	1031.42	1.8	575.46	121.4	825.69	249.75	7070.48	3023.22	7184.21	0	2191.36	14483.14	1659.96	17.04	39722.7	1392.26	3883.58	941.37	2.1
GW21:GW21:8		12781.8	8971.54	1531.42	6210.76	1245.72	4805.11	1760.42	2406.12	1618.27	1753.46	936.07	5265.6	1596.36	2855.58	3761.39	5814.72	8803.85	2098.58	2939.47	4248.4	0	0	516.27	2262.23	1109.43	1114.7	1513.91	0	1624.17	1683.13	2368.59	733.9	1219.02	0	10.93	3465.23	3597.65	1963.3	3874.38	1651.62	2012.79	829.56	0	1103.24	1936.27	703.39	1600.83	2247.21	1522.58	2278.98	1558.96	1274.37	2538.24	2581.78	1837.52	1066.82	1986.03	1604.83	658.97	7394.28	1337.32	1111.46	685.69	627.85	1873.49	1626.63	472.31	1221.73	724.45	5211.43	2548.78	8479.7	1159.3	1376.68	3669.27	2786.41	4206.99	1390.41	1648.79	1782.04	1748.68	1362.76	2702.14	2639.27	1297.04	1656.68	4756.46	2226.69	754.77	1254.99	2063.54	2502.84	1239.78	1354.92	1090.59	1212.81	1222.02	355.34	1642.27	2607.58	1168.74	564.83	728.24	2.62	1046.28	1151.44	1492.03	880.95	1341.56	3208.29	4569.23	0	1036.3	5687.8	2305.69	1147.3	12422.63	5301.41	1424.07	963.28	189.99
NPC:NPC:1		4375.15	3597.93	1988.11	905.61	1484.22	18.97	681.9	4101.65	1866.47	963.01	2022.69	6718.78	28.91	3389.51	3194.08	2440.2	8481.17	5417.01	2395.78	1542.41	0	0	16608.63	4051.08	1510.16	2032.02	91.21	450.21	197.25	3437.78	1726.92	352.63	3694.47	0	0	6017.56	4386.56	150.53	1705.39	614.59	2631.53	72.12	0	1883.4	995.49	1384.64	971.93	3261.88	1227.45	2340.46	1375.2	2304.73	2802.73	3414.27	4185.57	6173.01	1880.28	2402.25	2566.83	3214.85	1613.42	1916.78	1769.24	2041.53	1950.23	2702.8	1262.04	2066.66	1778.43	8312.31	6951.6	7226.13	2669.26	2586.01	2121.59	3709.16	5120.41	2275.14	1551.95	4611.16	1835.39	3029.3	7447.9	2064.41	2854.44	1650.9	8263.72	3369.64	580.09	1762.53	4796.93	2231.07	846.13	1827.67	1434.93	3077.04	2704.72	2459.84	4942.42	5020.68	1017.52	2033.73	1946.05	0	0	238.67	345.9	571.92	472.29	3114.19	4892.68	144993.67	1007.55	2069.23	4520.36	948.33	5882.77	5244.34	1074.49	4950.94	861.55
NPC:NPC:2		2622.56	2191.65	2093.64	465.78	514.03	527.74	571.53	3975.48	1968.01	1465.73	1203.81	8113.24	2633.01	3943.18	1916.66	3989.08	9270.84	4304.17	1758.13	3912.92	0	0	13298.4	3717.74	1337.5	2076.87	350.93	751.15	1586.58	2290.19	2893.37	5.71	3639.28	0	191.45	6116.63	4424.47	270.51	1207.27	984.81	3957.78	1090.65	0	2543.6	1325.39	2199.7	2188.08	5148.38	1653.17	2799.22	2374.83	4122.2	3244.56	5273.35	4140.89	6944.72	1792.65	2239.4	2149.05	4923.31	2976.37	3320.59	2485.44	3538.27	3355.59	3415.65	1947.26	2581.95	1448.47	10813.36	6132.83	7354.19	1925.56	2161.28	3804.62	4486.43	5036.52	1484.41	2095.08	5606.18	2036.85	2737.03	7477.3	2726.83	3601.15	1561.38	8122.38	5158.08	1450.03	1822.77	4089.61	5558.52	1760.18	2169.1	2178.88	2788.41	4192.44	1129.91	2219.82	6525.56	1723.53	2976.97	2193.92	0	96.51	574.8	987.6	888.66	646.5	2372.91	3903.75	75604.02	1865.51	1539.72	3994.49	2433.09	3138.34	4289.82	1351.81	7027.62	837.21
NPC:NPC:3		2216.14	3839.01	2548.68	929.61	706.22	208.48	547.64	6037.65	2045.79	1265.81	3130.72	6424.37	1339.85	2353.05	2063.75	4127.41	10218.22	4534.9	2534.66	4236.89	0	0	356.81	2902.24	869.19	1409.05	741.93	0.79	451.78	2952.04	2375.33	157.22	4797.19	0	0	4853.52	3672.62	0.57	1270.29	326.89	2893.74	694.2	0	2501.58	1733.85	2618.84	1559.77	2386.45	759.89	2183.08	2551.08	2003.54	2400.95	4144.82	4214.98	5057.5	2155.87	724.61	2984.04	4220.13	2260.4	1811.16	1346.91	1713.04	1056.85	3133.75	1910.71	2315.26	1490.76	11377.84	4511.18	10132.06	909.59	2543.73	3331.71	3248.08	3689.58	986.66	1578.1	4637.36	2068.71	3520.98	5956.59	1608.55	3724.9	1634.91	7240.54	4021.27	1227.84	1304.82	3569.35	5419.72	892.65	3555.86	2491.38	2673.85	2184.81	543.46	1109.76	4392.36	2516.05	1332.59	589.4	0	2.49	3.06	962.8	1055.38	608.5	1575.39	2649.08	137068.77	2523.48	2530.37	4447.34	1680.63	9729.36	2373.37	842.59	7664.72	450.44
NPC:NPC:4		1653.5	1450.67	681.6	697.47	1061.62	1486.41	164.7	4384.85	410.84	1122.53	1546.96	5693.71	1648.05	1873.65	2608.45	1471.09	7642.54	6102.35	2731.58	5827.36	0	0	21386.19	2290.29	1368.94	584.2	433.95	479.19	941.57	3100.4	1098.59	0	3304.84	0	0	7045.4	5128.62	90.66	1235.96	542.99	1958.5	417.48	0	2248.62	3274.03	1414.04	2084.44	3653.67	1647.72	2111.38	1157.48	3107.74	2894.29	6137.55	3950.51	7263.41	2197.89	1222.21	2033.42	4265.99	1893.86	4596.97	1589.11	2861.77	1918.78	2731.53	2348.23	2483.18	3317.2	9853.69	5582.93	8893.86	1936.27	1158.35	5018.02	3243.43	1683.41	2372.83	428.2	5002.67	1331.66	2303.05	5028.14	2233.3	3514.3	839.51	7105.1	4664.7	1729.63	940.51	2036.52	3723.97	1645.17	1667.72	1467.07	2340.16	4652.97	614.18	812.28	3243.05	2049.49	2492.88	1220.66	0	1.26	263.29	2463.4	1203.82	108.45	1404.32	2579.03	160000.03	1309.53	2528.67	4012.34	2654.02	3542.89	1687.8	1388.93	2761.64	125.72
NPC:NPC:5		1650.07	1504.15	1741.96	715.41	195.39	624.34	1538.42	2651.68	2036.19	2363.69	2834.29	4445.89	734.52	2015.31	3272.58	3932.57	8793.25	3568.43	1560.15	3732.54	0	0	380.94	5364.38	2345.09	3017.3	903.45	765.91	515.37	4201	6028.8	50.93	1412.12	0	0	3760.78	3067.99	822.56	231.46	2588.09	4620.54	938.83	0	3461.35	1523.63	1188.81	1802.63	2773.88	828.39	4155.12	2657.49	3388.93	2083.66	8158.34	3612.55	6438.97	2112.37	2088.99	1843.04	4516.79	3661.91	2077	1566.6	2800.55	1664.1	3172.22	1633.67	2462.3	3178.06	6870.46	5738.29	6752.85	1630.8	1899.39	3821.95	2836.12	4412.39	2083.48	1856.09	3454.1	1508.78	3422.11	5530.37	2632.32	2966.76	770.29	7309.33	3082.12	768.73	2391.01	5158.66	4594.38	2231.13	1900.75	1547.44	2257.4	3616.12	2116.51	1860.49	6973.82	977.32	2325.65	1747.72	0	290.68	1477.54	958.1	2204.74	1376.54	4361.34	3931.11	95270.39	782.3	2215.74	4581.51	2531.7	1138.22	3204.16	1165.84	2434.61	997.28
NPC:NPC:6		1400.29	1938.02	1862.13	2068.56	1890.34	341.61	1383.57	3619.7	2624.8	447.47	2138.14	5404	1449.92	2055.41	3292.89	3593.19	7995.78	2907.83	5336.31	3332.18	0	0	7066.09	3239	1217.76	1474.12	577.64	2525.19	672	1680.27	2556.28	0	4062.46	0	0	4524.95	3384.35	462.55	1785.13	1286.74	3921.7	970.9	0	2817.64	1958.27	1630.16	2676.69	2380.94	1677.39	2022.74	1524.64	2649.06	2457.82	6580.92	5526.35	5809.34	1346.04	2587.12	2995.24	3010.8	2513.57	2518.12	1751.99	3386.76	3745.1	2421.06	2721.27	2367.24	3951.25	8902.14	5131.97	6387.55	3093.7	4592.59	4236.7	2995.3	4644.08	1557.55	2169.3	2473.05	1903.86	2333.8	6524.03	1225.6	1400.54	1442.82	6084.99	4594.8	1457.04	1870.63	4147.38	3722.59	1628.94	2299.3	2414.6	3945.66	5552.31	1325.04	3067.42	4714.6	1159.86	1921.61	1311.67	9	346.78	577.73	672.19	989.17	1370.81	2674.32	4372.73	80619.04	1580.43	4065.71	4430.87	1453.4	1433.33	3377.82	561.41	2624.56	773.8
NPC:NPC:7		2744.42	2949.44	3864.29	1034.44	1259.5	843.6	1614.38	4137.26	1081.41	1467	1559.28	5089.17	918.57	2519.72	4441.9	3085.29	7798.79	3358.48	5861.16	3924.16	0	0	6983.7	3670.97	817.09	1622.87	903.41	212.92	1764.68	3264.77	1740.27	10.59	2062.78	0	64.08	4938.31	4289.57	513.57	1893.13	1287.83	2556.12	905.5	0	1895.97	879.59	1853.68	1459.59	2473.13	1000.07	3713.36	1912.73	4161.13	2858.69	7164.07	5252.64	4925.21	2026.05	2164.58	1901.63	5002.47	3545.7	3779.99	1053.42	2206.11	2504.25	3694.05	1279.97	2263.04	2017.34	9291.37	4657.38	8851.84	2118.63	2189.31	3090.85	4569.19	4288.25	852.5	1222.22	4239.95	1707.34	2250.15	4786.12	880.18	1998.06	2426.51	6236.14	4401.12	905.27	514.86	3506.41	4460.66	1367.42	2218.05	1958.62	2972.08	4899.27	1427.5	2459.2	4761.07	2493.72	3196.24	1910.71	282.24	215.08	523.53	1022.33	434.38	868.87	1520.57	5243.48	89871.99	1966.46	2339.41	3479.78	3548.21	3897.52	4591.47	1587.68	3171.8	1013.73
NPC:NPC:8		7191.73	5399.1	4012.47	91.64	1657.01	13.54	1631.68	1225.58	360.97	2303.11	2063.39	5450.82	1796.58	3380.04	3591.18	3271.86	7489.92	3292.84	6496.79	3178.61	0	0	621.54	2455.53	2163	1244.98	572.91	3.59	1166.73	2731.35	3947.63	0	770.9	0	0	5889.61	4897.35	621.01	2096.23	1018.91	3334.98	861.05	0	3124.47	2368.58	734.71	1186.66	1377.06	1757.41	2067.16	2130.34	1377.41	2180.48	4585.26	2309.64	3355.71	1417.45	2097.11	1964.2	4260.97	2442.72	1930.82	1715.99	1501.81	2687.66	2527.5	1622.55	1568.78	2447.11	7045.61	2976.63	4281.91	1919	2239.65	1060.87	2224.82	4768.47	783.06	1921.69	3516.41	1225.52	1426.71	3425.32	1604.61	1977.44	2550.92	5016.56	2242.98	796.99	1150.35	3388.44	1920.49	1129.97	1692.67	1971.54	2011.82	3730.6	564.22	1309.68	3398.26	542.55	1124.51	319.12	147.01	768.98	1362.73	547.04	1756.31	325.66	4408.56	3269.65	135261.87	1575.03	3137.75	4090.96	2655.92	2105.77	3845.21	356.38	4150.22	1007.8
NPC:NPC:9		3372.45	1771.89	1077.56	428.93	1160.6	742.98	696.48	4286.65	1076.27	1777.14	1162.47	7965.7	1225.17	1550.42	1933.59	2256.49	9529.79	5117.72	1489.81	3503.08	0	0	3507.59	3271.5	461.35	2005.7	326.51	50.67	554.05	2456.02	3778.37	8.26	3026.31	0	0	6317.99	4751.43	355.69	867.24	1288.08	1826.49	1280.5	0	1306.06	304.71	2442.47	1671.18	4049.17	709.02	2871.22	1383.3	5128.73	3013.35	6754.18	4166.91	7642.34	3027.79	2799.75	3409.58	5094.63	2180.24	4038.68	1457.93	1506.48	2381.19	2963.37	1738.51	2386.51	5180.91	11222.12	4805.17	5703.99	2080.66	1811.39	2968.37	4198.52	4529.57	1176.28	1877.99	6106.53	2016.91	2271.73	6128.31	1996.89	3357.17	1910.96	6217.42	4901.77	1377.8	2680.07	4855.23	5981.45	2365.58	2334.41	3494.61	3024.63	4519.29	1016.06	1462.02	4951	1105.04	3497.62	2862.96	0	132.91	205.47	1098.21	1316.6	579.73	3214.78	1633.88	97058.08	2449.29	2535.69	5426.21	2718.75	4757.88	8017.51	1250.2	2532.34	945.1
NPC:NPC:10		1551.77	2106.31	2223.04	1081	2786.49	35.21	97.01	6947.34	929.85	1724.18	359.39	7614.19	808.24	2324.7	1181.19	4635.89	4708.31	5237.31	843.3	5972.43	0	0	5233.75	3133.68	692.67	804.64	605.53	80.96	2.05	895.61	3179.56	0	4699.97	0	0	6095.2	4431.78	18.79	1297.61	1442.21	1418.83	17.98	0	2735.89	1565.13	1595.12	2277	4459.11	939.99	2113.06	939.19	3868.56	4876.7	5777.75	3322.08	9358.68	2705.72	1973.07	1973.72	2861.79	2385.43	2375.88	1939.16	2568.95	2600.23	1834.63	2269.64	3165.73	1738.17	6842.72	6652.99	9288.35	4590.09	1758.5	3663.69	4720.97	3917.73	1449.17	1026.83	3843.95	1931.28	3562.05	5108.23	1804.84	2653.92	1153.67	8008.78	5052.01	1227.29	1873.04	4714.96	4767.95	1622.37	1361.35	2350.78	3479.63	4720.93	1755.06	877.61	4891.56	1146.87	3246.58	1470.33	0	31.16	14.87	989.91	847.2	248.55	824.81	3878.83	143402.38	1265.2	1874.77	2384.68	1049.63	5908.91	5567.22	922.8	4157.42	69.74
NPC:NPC:11		3485.93	3802.57	2365.03	588.31	717.36	5.9	1124.31	3222.31	1057.4	615.8	1857.22	7550.27	1771.38	3702.76	3117.29	3201.83	8742.54	5427.04	1850.95	4302.27	0	0	3141.8	3284.34	1285.26	1349.65	551.56	2.17	377.54	2152.28	2225.47	0	2375.19	0	0	5563.49	4616.44	263.78	1936.01	631.31	3694.55	232.82	0	2203.16	2085.75	1826.4	1468.2	3194.37	2356.11	1973.84	2574.85	3190.88	2050.82	6098.32	3683.18	6995.03	2196.42	2669.65	3228.54	6115.22	3047.52	3449.78	1711.26	3214.84	2763.98	2939.92	1693.92	2342.52	2823.52	8876.9	5360.44	5911.75	1891.17	1145.01	4185.17	5597.72	3553.81	1359.39	1488.02	4064.94	2324.22	2145.8	6499.5	2469.42	1908.5	1373.07	5875.63	4777.45	1483.91	1302.2	4429.03	4292.42	1466.27	2510.83	1527.96	3290.02	4126.85	878.35	1081.16	5198.94	1744.51	1766.77	2221.83	25.81	33.84	1007.21	1641.43	819.65	414.64	2130.7	2359.61	103176.52	1732.47	2580.39	5443.94	458.25	8175.62	2628.78	2421.31	2791.05	187.43
